Período: 20261;Emitido em: 11/02/2026 23:50 h; Data da última atualização: 11/02/2026 19:50h;
Critérios da busca: 
Não foi especificado nenhum critério de busca
Disciplina;Nome da disciplina;Professor;Créd;Turma;Destino;Vag;Turno;Horário/Sala;Horas a Distância;SHF;Horas de extensão;Pré-Req;Depto;
JUR1165; CRIMINOLOGIA ;ANA CAROLINA GONCALVES SOARES;2;2HC;QQC;8;I;SEG 13-15   ;0;0;0;NÃO;JUR;
JUR1165; CRIMINOLOGIA ;FERNANDA FERREIRA PRADAL;2;2HX;QQC;18;I;QUA 19-21   ;0;0;0;NÃO;JUR;
JUR1166; DIREITO DA EXECUCAO PENAL ;ADRIANA ALVES DOS SANTOS CRUZ;2;2HA;QQC;18;I;SEG 07-09   ;0;0;0; SIM ;JUR;
JUR1167; DIREITO PENAL V ;BRUNA PORTELLA DE NOVAES;4;2HX;QQC;34;I;TER 19-21   QUI 19-21   ;0;0;0; SIM ;JUR;
JUR1233; TITULOS DE CREDITO ;FRANCISCO RUGER ANTUNES MACIEL MUSSNICH;2;2HA;CCI;5;I;SEG 07-09   ;0;0;0; SIM ;JUR;
JUR1233; TITULOS DE CREDITO ;FRANCISCO RUGER ANTUNES MACIEL MUSSNICH;2;2HA;QQC;0;I;SEG 07-09   ;0;0;0; SIM ;JUR;
JUR1233; TITULOS DE CREDITO ;BRUNO VAZ DE CARVALHO;2;2HB;QQC;0;I;QUI 09-11   ;0;0;0; SIM ;JUR;
JUR1233; TITULOS DE CREDITO ;BRUNO VAZ DE CARVALHO;2;2HC;QQC;23;I;QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1237; DIR SOCIET III (MER CAPITAIS) ;JULIO MAIA VIDAL;4;2HX;QQC;7;I;TER 19-21   QUI 19-21   ;0;0;0; SIM ;JUR;
JUR1240; NEGOCIAC,MEDIACAO/ARBITRAGEM ;ALEXANDRE SERVINO ASSED;4;2HA;CCI;5;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1240; NEGOCIAC,MEDIACAO/ARBITRAGEM ;ALEXANDRE SERVINO ASSED;4;2HA;QQC;21;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1240; NEGOCIAC,MEDIACAO/ARBITRAGEM ;CAIO MACHADO FILHO;4;2HB;QQC;1;I;TER 09-11   QUI 09-11   ;0;0;0; SIM ;JUR;
JUR1240; NEGOCIAC,MEDIACAO/ARBITRAGEM ;GUILHERME VAZ PORTO BRECHBUHLER;4;2HX;QQC;38;I;SEG 19-21   QUA 19-21   ;0;0;0; SIM ;JUR;
JUR1261; TEORIA DA EMPRESA ;PEDRO PAULO CRISTOFARO;4;2HA;CCI;5;I;SEG 11-13   QUA 11-13   ;0;0;0; SIM ;JUR;
JUR1261; TEORIA DA EMPRESA ;MANOEL VARGAS FRANCO NETTO;4;2HB;CCI;2;I;SEG 07-09   QUA 07-09   ;0;0;0; SIM ;JUR;
JUR1261; TEORIA DA EMPRESA ;CAIO MACHADO FILHO;4;2HC;CCI;3;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1261; TEORIA DA EMPRESA ;PEDRO PAULO CRISTOFARO;4;2HA;QQC;7;I;SEG 11-13   QUA 11-13   ;0;0;0; SIM ;JUR;
JUR1261; TEORIA DA EMPRESA ;MANOEL VARGAS FRANCO NETTO;4;2HB;QQC;5;I;SEG 07-09   QUA 07-09   ;0;0;0; SIM ;JUR;
JUR1261; TEORIA DA EMPRESA ;CAIO MACHADO FILHO;4;2HC;QQC;5;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1261; TEORIA DA EMPRESA ;FELIPE GIRDWOOD ACIOLI;4;2HX;QQC;20;I;SEG 19-21   QUA 19-21   ;0;0;0; SIM ;JUR;
JUR1262; DIREITO SOCIETARIO I ;JULIAN FONSECA PENA CHEDIAK;4;2HA;CCI;1;I;SEG 11-13   SEX 11-13   ;0;0;0; SIM ;JUR;
JUR1262; DIREITO SOCIETARIO I ;MANOEL VARGAS FRANCO NETTO;4;2HB;CCI;5;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1262; DIREITO SOCIETARIO I ;FRANCISCO ANTUNES MACIEL MUSSNICH;4;2HC;CCI;2;I;QUI 07-09   SEX 07-09   ;0;0;0; SIM ;JUR;
JUR1262; DIREITO SOCIETARIO I ;JULIAN FONSECA PENA CHEDIAK;4;2HA;JUR;10;I;SEG 11-13   SEX 11-13   ;0;0;0; SIM ;JUR;
JUR1262; DIREITO SOCIETARIO I ;MANOEL VARGAS FRANCO NETTO;4;2HB;JUR;0;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1262; DIREITO SOCIETARIO I ;FRANCISCO ANTUNES MACIEL MUSSNICH;4;2HC;JUR;35;I;QUI 07-09   SEX 07-09   ;0;0;0; SIM ;JUR;
JUR1263; DIREITO SOCIETARIO II ;CAIO MACHADO FILHO;4;2HA;CCI;2;I;SEG 09-11   SEX 09-11   ;0;0;0; SIM ;JUR;
JUR1263; DIREITO SOCIETARIO II ;TERESA CRISTINA GONCALVES PANTOJA;4;2HX;CCI;3;I;TER 19-21   QUI 19-21   ;0;0;0; SIM ;JUR;
JUR1263; DIREITO SOCIETARIO II ;CAIO MACHADO FILHO;4;2HA;QQC;11;I;SEG 09-11   SEX 09-11   ;0;0;0; SIM ;JUR;
JUR1263; DIREITO SOCIETARIO II ;TERESA CRISTINA GONCALVES PANTOJA;4;2HX;QQC;39;I;TER 19-21   QUI 19-21   ;0;0;0; SIM ;JUR;
JUR1264; CONTRATOS EMPRESARIAIS ;BRUNO VAZ DE CARVALHO;4;2HX;CCI;5;I;QUA 21-23   SEX 19-21   ;0;0;0; SIM ;JUR;
JUR1264; CONTRATOS EMPRESARIAIS ;BRUNO VAZ DE CARVALHO;4;2HX;QQC;9;I;QUA 21-23   SEX 19-21   ;0;0;0; SIM ;JUR;
JUR1265; FALENCIAS ;CAIO MACHADO FILHO;2;2HA;CCI;2;I;QUA 07-09   ;0;0;0; SIM ;JUR;
JUR1265; FALENCIAS ;JULIO MAIA VIDAL;2;2HB;CCI;2;I;QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1265; FALENCIAS ;FRANCISCO RUGER ANTUNES MACIEL MUSSNICH;2;2HC;CCI;2;I;SEX 07-09   ;0;0;0; SIM ;JUR;
JUR1265; FALENCIAS ;BRUNO VAZ DE CARVALHO;2;2HX;CCI;2;I;SEX 21-23   ;0;0;0; SIM ;JUR;
JUR1265; FALENCIAS ;CAIO MACHADO FILHO;2;2HA;QQC;34;I;QUA 07-09   ;0;0;0; SIM ;JUR;
JUR1265; FALENCIAS ;JULIO MAIA VIDAL;2;2HB;QQC;23;I;QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1265; FALENCIAS ;FRANCISCO RUGER ANTUNES MACIEL MUSSNICH;2;2HC;QQC;3;I;SEX 07-09   ;0;0;0; SIM ;JUR;
JUR1265; FALENCIAS ;BRUNO VAZ DE CARVALHO;2;2HX;QQC;9;I;SEX 21-23   ;0;0;0; SIM ;JUR;
JUR1266; RECUPERACAO DE EMPRESAS ;CAIO MACHADO FILHO;2;2HA;QQC;4;I;QUA 09-11   ;0;0;0; SIM ;JUR;
JUR1330; LEGISLACAO AMBIENTAL ;FLAVIA DA COSTA LIMMER;2;27A;QQC;7;I;QUA 09-11   ;0;0;0;NÃO;BIO;
JUR1331; DIREITO TRIBUTARIO ;CARLOS GUILHERME FRANCOVICH LUGONES;4;2HA;CCI;2;I;TER 09-11   QUI 09-11   ;0;0;0; SIM ;JUR;
JUR1331; DIREITO TRIBUTARIO ;CARLOS HENRIQUE TRANJAN BECHARA;4;2HB;CCI;3;I;TER 09-11   QUI 09-11   ;0;0;0; SIM ;JUR;
JUR1331; DIREITO TRIBUTARIO ;CARLOS GUILHERME FRANCOVICH LUGONES;4;2HC;CCI;2;I;TER 11-13   QUI 11-13   ;0;0;0; SIM ;JUR;
JUR1331; DIREITO TRIBUTARIO ;BEATRIZ DA SILVA ROLAND;4;2HD;CCI;3;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1331; DIREITO TRIBUTARIO ;CARLOS GUILHERME FRANCOVICH LUGONES;4;2HA;QQC;0;I;TER 09-11   QUI 09-11   ;0;0;0; SIM ;JUR;
JUR1331; DIREITO TRIBUTARIO ;CARLOS HENRIQUE TRANJAN BECHARA;4;2HB;QQC;0;I;TER 09-11   QUI 09-11   ;0;0;0; SIM ;JUR;
JUR1331; DIREITO TRIBUTARIO ;CARLOS GUILHERME FRANCOVICH LUGONES;4;2HC;QQC;0;I;TER 11-13   QUI 11-13   ;0;0;0; SIM ;JUR;
JUR1331; DIREITO TRIBUTARIO ;BEATRIZ DA SILVA ROLAND;4;2HD;QQC;16;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1331; DIREITO TRIBUTARIO ;FRANCIS WALESKA ESTEVES DA SILVA;4;2HX;QQC;32;I;TER 21-23   SEX 21-23   ;0;0;0; SIM ;JUR;
JUR1340; PROCESSO TRIBUTARIO ;FRANCIS WALESKA ESTEVES DA SILVA;4;2HX;QQC;15;I;TER 19-21   QUI 19-21   ;0;0;0; SIM ;JUR;
JUR1341; TRIBUTOS ;GUSTAVO CARVALHO GOMES SCHWARTZ;4;2HA;CCI;3;I;QUA 07-09   SEX 07-09   ;0;0;0; SIM ;JUR;
JUR1341; TRIBUTOS ;BEATRIZ DA SILVA ROLAND;4;2HB;CCI;1;I;SEG 11-13   QUA 11-13   ;0;0;0; SIM ;JUR;
JUR1341; TRIBUTOS ;BEATRIZ DA SILVA ROLAND;4;2HC;CCI;2;I;TER 09-11   SEX 11-13   ;0;0;0; SIM ;JUR;
JUR1341; TRIBUTOS ;GUSTAVO CARVALHO GOMES SCHWARTZ;4;2HA;QQC;5;I;QUA 07-09   SEX 07-09   ;0;0;0; SIM ;JUR;
JUR1341; TRIBUTOS ;BEATRIZ DA SILVA ROLAND;4;2HB;QQC;2;I;SEG 11-13   QUA 11-13   ;0;0;0; SIM ;JUR;
JUR1341; TRIBUTOS ;BEATRIZ DA SILVA ROLAND;4;2HC;QQC;0;I;TER 09-11   SEX 11-13   ;0;0;0; SIM ;JUR;
JUR1341; TRIBUTOS ;GUSTAVO JUNQUEIRA CARNEIRO LEAO;4;2HX;QQC;36;I;QUI 21-23   SEX 19-21   ;0;0;0; SIM ;JUR;
JUR1353; CONTABILIDADE PARA DIREITO ;MANOEL VARGAS FRANCO NETTO;2;2HA;QQC;16;I;SEX 07-09   ;0;0;0;NÃO;JUR;
JUR1360; DIREITO COMPARADO ;ANA CAROLINA GONCALVES SOARES;2;2HA;CCI;2;I;SEX 09-11   ;0;0;0; SIM ;JUR;
JUR1360; DIREITO COMPARADO ;ANA CAROLINA GONCALVES SOARES;2;2HB;CCI;3;I;SEX 07-09   ;0;0;0; SIM ;JUR;
JUR1360; DIREITO COMPARADO ;ANA CAROLINA GONCALVES SOARES;2;2HA;QQC;4;I;SEX 09-11   ;0;0;0; SIM ;JUR;
JUR1360; DIREITO COMPARADO ;ANA CAROLINA GONCALVES SOARES;2;2HB;QQC;2;I;SEX 07-09   ;0;0;0; SIM ;JUR;
JUR1430; TEORIA DO ESTADO ;ADRIANO PILATTI;2;2HA;CCI;0;I;QUA 11-13   ;0;0;0; SIM ;JUR;
JUR1430; TEORIA DO ESTADO ;FRANCISCO DE GUIMARAENS;2;2HB;CCI;3;I;TER 11-13   ;0;0;0; SIM ;JUR;
JUR1430; TEORIA DO ESTADO ;ADRIANO PILATTI;2;2HA;QQC;0;I;QUA 11-13   ;0;0;0; SIM ;JUR;
JUR1430; TEORIA DO ESTADO ;FRANCISCO DE GUIMARAENS;2;2HB;QQC;3;I;TER 11-13   ;0;0;0; SIM ;JUR;
JUR1431; DIREITO CONSTITUCIONAL I ;THULA RAFAELA DE OLIVEIRA PIRES;4;2HA;CCI;5;I;SEG 11-13   QUA 11-13   ;0;0;0; SIM ;JUR;
JUR1431; DIREITO CONSTITUCIONAL I ;THULA RAFAELA DE OLIVEIRA PIRES;4;2HA;QQC;8;I;SEG 11-13   QUA 11-13   ;0;0;0; SIM ;JUR;
JUR1431; DIREITO CONSTITUCIONAL I ;ADRIANA VIDAL DE OLIVEIRA;4;2HB;QQC;5;I;SEG 11-13   QUA 11-13   ;0;0;0; SIM ;JUR;
JUR1431; DIREITO CONSTITUCIONAL I ;ANA LUIZA SARAMAGO STERN;4;2HC;QQC;3;I;TER 09-11   QUI 09-11   ;0;0;0; SIM ;JUR;
JUR1431; DIREITO CONSTITUCIONAL I ;JOAO BATISTA BERTHIER LEITE SOARES;4;2HX;QQC;21;I;SEG 19-21   QUA 19-21   ;0;0;0; SIM ;JUR;
JUR1435; DIREITO ADMINISTRATIVO II ;MANOEL MESSIAS PEIXINHO;4;2HA;QQC;38;I;SEG 07-09   SEX 07-09   ;0;0;0; SIM ;JUR;
JUR1435; DIREITO ADMINISTRATIVO II ;AUGUSTO HENRIQUE PEREIRA DE SOUSA W MARTINS;4;2HB;QQC;0;I;SEG 11-13   QUA 11-13   ;0;0;0; SIM ;JUR;
JUR1435; DIREITO ADMINISTRATIVO II ;MARIANNA MONTEBELLO WILLEMAN;4;2HC;QQC;0;I;SEG 11-13   SEX 11-13   ;0;0;0; SIM ;JUR;
JUR1435; DIREITO ADMINISTRATIVO II ;JOSE GUILHERME BERMAN CORREA PINTO;4;2HX;QQC;28;I;QUA 19-21   SEX 19-21   ;0;0;0; SIM ;JUR;
JUR1436; PROCESSO ADMINISTRATIVO ;MANOEL MESSIAS PEIXINHO;2;2HX;CCI;9;I;SEG 19-21   ;0;0;0; SIM ;JUR;
JUR1436; PROCESSO ADMINISTRATIVO ;MANOEL MESSIAS PEIXINHO;2;2HX;QQC;26;I;SEG 19-21   ;0;0;0; SIM ;JUR;
JUR1438; DIREITO CONSTITUCIONAL II ;THIAGO RAGONHA VARELA;4;2HA;JUR;8;I;SEG 11-13   QUA 11-13   ;0;0;10; SIM ;JUR;
JUR1438; DIREITO CONSTITUCIONAL II ;ANA CAROLINA GONCALVES SOARES;4;2HB;JUR;5;I;TER 09-11   QUI 09-11   ;0;0;10; SIM ;JUR;
JUR1439; DIREITO CONSTITUCIONAL III ;REGINA COELI LISBOA SOARES;4;2HA;CCI;5;I;TER 11-13   QUI 11-13   ;0;0;10; SIM ;JUR;
JUR1439; DIREITO CONSTITUCIONAL III ;REGINA COELI LISBOA SOARES;4;2HA;QQC;0;I;TER 11-13   QUI 11-13   ;0;0;10; SIM ;JUR;
JUR1439; DIREITO CONSTITUCIONAL III ;FABIO CARVALHO LEITE;4;2HB;QQC;18;I;SEG 09-11   QUA 09-11   ;0;0;10; SIM ;JUR;
JUR1439; DIREITO CONSTITUCIONAL III ;ANA LUIZA SARAMAGO STERN;4;2HC;QQC;0;I;TER 11-13   QUI 11-13   ;0;0;10; SIM ;JUR;
JUR1439; DIREITO CONSTITUCIONAL III ;CAROLINA CAMARA PIRES DOS SANTOS;4;2HX;QQC;20;I;TER 21-23   QUI 19-21   ;0;0;10; SIM ;JUR;
JUR1441; DIREITOS HUMANOS ;MARCIA NINA BERNARDES;4;2HA;CCI;3;I;TER 11-13   QUI 11-13   ;0;0;0; SIM ;JUR;
JUR1441; DIREITOS HUMANOS ;ANDREA BANDEIRA DE MELLO SCHETTINI;4;2HB;CCI;5;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1441; DIREITOS HUMANOS ;CAROLINA CAMARA PIRES DOS SANTOS;4;2HX;CCI;2;I;SEG 19-21   QUI 21-23   ;0;0;0; SIM ;JUR;
JUR1441; DIREITOS HUMANOS ;MARCIA NINA BERNARDES;4;2HA;QQC;1;I;TER 11-13   QUI 11-13   ;0;0;0; SIM ;JUR;
JUR1441; DIREITOS HUMANOS ;ANDREA BANDEIRA DE MELLO SCHETTINI;4;2HB;QQC;1;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1441; DIREITOS HUMANOS ;CAROLINA CAMARA PIRES DOS SANTOS;4;2HX;QQC;40;I;SEG 19-21   QUI 21-23   ;0;0;0; SIM ;JUR;
JUR1443; PROCESSO/TECNICA LEGISLATIVOS ;ALESSANDRO LUCCIOLA MOLON;2;2HA;CCI;5;I;SEG 09-11   ;0;0;0; SIM ;JUR;
JUR1443; PROCESSO/TECNICA LEGISLATIVOS ;ALESSANDRO LUCCIOLA MOLON;2;2HA;QQC;19;I;SEG 09-11   ;0;0;0; SIM ;JUR;
JUR1444; DIREITO URBANISTICO ;ROSANGELA LUNARDELLI CAVALLAZZI;2;2HA;CCI;5;I;TER 11-13   ;0;0;0; SIM ;JUR;
JUR1444; DIREITO URBANISTICO ;ROSANGELA LUNARDELLI CAVALLAZZI;2;2HA;QQC;24;I;TER 11-13   ;0;0;0; SIM ;JUR;
JUR1445; PAPEL DO EST DOMINIO ECONOMICO ;PEDRO PAULO SALLES CRISTOFARO;4;2HA;CCI;5;I;SEG 07-09   QUA 07-09   ;0;0;0; SIM ;JUR;
JUR1445; PAPEL DO EST DOMINIO ECONOMICO ;CELSO DE ALBUQUERQUE SILVA;4;2HX;CCI;5;I;SEG 21-23   QUI 21-23   ;0;0;0; SIM ;JUR;
JUR1445; PAPEL DO EST DOMINIO ECONOMICO ;PEDRO PAULO SALLES CRISTOFARO;4;2HA;QQC;2;I;SEG 07-09   QUA 07-09   ;0;0;0; SIM ;JUR;
JUR1445; PAPEL DO EST DOMINIO ECONOMICO ;CELSO DE ALBUQUERQUE SILVA;4;2HX;QQC;35;I;SEG 21-23   QUI 21-23   ;0;0;0; SIM ;JUR;
JUR1460; JURISDICAO CONSTITUCIONAL ;THIAGO RAGONHA VARELA;2;2HA;CCI;2;I;SEX 11-13   ;0;0;0; SIM ;JUR;
JUR1460; JURISDICAO CONSTITUCIONAL ;THIAGO RAGONHA VARELA;2;2HB;CCI;5;I;QUA 07-09   ;0;0;0; SIM ;JUR;
JUR1460; JURISDICAO CONSTITUCIONAL ;JOAO BATISTA BERTHIER LEITE SOARES;2;2HX;CCI;2;I;TER 21-23   ;0;0;0; SIM ;JUR;
JUR1460; JURISDICAO CONSTITUCIONAL ;THIAGO RAGONHA VARELA;2;2HA;QQC;2;I;SEX 11-13   ;0;0;0; SIM ;JUR;
JUR1460; JURISDICAO CONSTITUCIONAL ;THIAGO RAGONHA VARELA;2;2HB;QQC;23;I;QUA 07-09   ;0;0;0; SIM ;JUR;
JUR1460; JURISDICAO CONSTITUCIONAL ;JOAO BATISTA BERTHIER LEITE SOARES;2;2HX;QQC;0;I;TER 21-23   ;0;0;0; SIM ;JUR;
JUR1464; DIREITO ADMINISTRATIVO I ;AUGUSTO HENRIQUE PEREIRA DE SOUSA W MARTINS;4;2HC;CCI;2;I;SEG 09-11   QUA 09-11   ;0;0;0; SIM ;JUR;
JUR1464; DIREITO ADMINISTRATIVO I ;ANDRE SADDY;4;2HD;CCI;3;I;TER 11-13   QUI 11-13   ;0;0;0; SIM ;JUR;
JUR1464; DIREITO ADMINISTRATIVO I ;MARIANNA MONTEBELLO WILLEMAN;4;2HA;QQC;2;I;SEG 09-11   SEX 09-11   ;0;0;0; SIM ;JUR;
JUR1464; DIREITO ADMINISTRATIVO I ;MANOEL MESSIAS PEIXINHO;4;2HB;QQC;41;I;SEG 09-11   SEX 09-11   ;0;0;0; SIM ;JUR;
JUR1464; DIREITO ADMINISTRATIVO I ;AUGUSTO HENRIQUE PEREIRA DE SOUSA W MARTINS;4;2HC;QQC;12;I;SEG 09-11   QUA 09-11   ;0;0;0; SIM ;JUR;
JUR1464; DIREITO ADMINISTRATIVO I ;ANDRE SADDY;4;2HD;QQC;7;I;TER 11-13   QUI 11-13   ;0;0;0; SIM ;JUR;
JUR1530; TEORIA GERAL DO PROCESSO ;MELVIN BADRA BENNESBY;4;2HA;CCI;5;I;TER 09-11   QUI 09-11   ;0;0;0; SIM ;JUR;
JUR1530; TEORIA GERAL DO PROCESSO ;MELVIN BADRA BENNESBY;4;2HA;QQC;5;I;TER 09-11   QUI 09-11   ;0;0;0; SIM ;JUR;
JUR1530; TEORIA GERAL DO PROCESSO ;FIRLY NASCIMENTO FILHO;4;2HB;QQC;4;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1530; TEORIA GERAL DO PROCESSO ;THEOPHILO ANTONIO MIGUEL FILHO;4;2HC;QQC;5;I;SEG 07-09   SEX 07-09   ;0;0;0; SIM ;JUR;
JUR1530; TEORIA GERAL DO PROCESSO ;MARCIO VIEIRA SOUTO COSTA FERREIRA;4;2HX;QQC;29;I;TER 21-23   QUI 21-23   ;0;0;0; SIM ;JUR;
JUR1531; DIREITO PROCESSUAL CIVIL I ;FIRLY NASCIMENTO FILHO;4;2HA;CCI;5;I;TER 09-11   QUI 09-11   ;0;0;0; SIM ;JUR;
JUR1531; DIREITO PROCESSUAL CIVIL I ;FIRLY NASCIMENTO FILHO;4;2HA;JUR;3;I;TER 09-11   QUI 09-11   ;0;0;0; SIM ;JUR;
JUR1531; DIREITO PROCESSUAL CIVIL I ;LEONARDO DUNCAN MOREIRA LIMA;4;2HB;JUR;23;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1532; DIREITO PROCESSUAL CIVIL II ;BRUNO GARCIA REDONDO;4;2HA;CCI;5;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1532; DIREITO PROCESSUAL CIVIL II ;BRUNO GARCIA REDONDO;4;2HA;QQC;5;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1532; DIREITO PROCESSUAL CIVIL II ;LUCIANO VIANNA ARAUJO;4;2HB;QQC;6;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1532; DIREITO PROCESSUAL CIVIL II ;BRUNO GARCIA REDONDO;4;2HC;QQC;4;I;TER 09-11   QUI 09-11   ;0;0;0; SIM ;JUR;
JUR1532; DIREITO PROCESSUAL CIVIL II ;VERONICA ESTRELLA VICENTE HOLZMEISTER;4;2HX;QQC;23;I;QUA 21-23   SEX 19-21   ;0;0;0; SIM ;JUR;
JUR1533; DIREITO PROCESSUAL CIVIL III ;RONALDO EDUARDO CRAMER VEIGA;4;2HA;CCI;4;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1533; DIREITO PROCESSUAL CIVIL III ;RONALDO EDUARDO CRAMER VEIGA;4;2HA;QQC;0;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1533; DIREITO PROCESSUAL CIVIL III ;THEOPHILO ANTONIO MIGUEL FILHO;4;2HB;QQC;30;I;SEG 09-11   SEX 09-11   ;0;0;0; SIM ;JUR;
JUR1533; DIREITO PROCESSUAL CIVIL III ;PEDRO CAVALCANTI DE ALMEIDA ROCHA;4;2HC;QQC;20;I;SEG 07-09   QUA 07-09   ;0;0;0; SIM ;JUR;
JUR1536; DIREITO PROCESSUAL PENAL ;LEONARDO DE SOUZA CHAVES;4;2HA;CCI;2;I;TER 09-11   QUI 09-11   ;0;0;0; SIM ;JUR;
JUR1536; DIREITO PROCESSUAL PENAL ;VICTORIA AMALIA DE BARROS C G DE SULOCKI;4;2HB;CCI;0;I;SEG 11-13   QUA 11-13   ;0;0;0; SIM ;JUR;
JUR1536; DIREITO PROCESSUAL PENAL ;LEONARDO DE SOUZA CHAVES;4;2HA;JUR;15;I;TER 09-11   QUI 09-11   ;0;0;0; SIM ;JUR;
JUR1536; DIREITO PROCESSUAL PENAL ;VICTORIA AMALIA DE BARROS C G DE SULOCKI;4;2HB;JUR;0;I;SEG 11-13   QUA 11-13   ;0;0;0; SIM ;JUR;
JUR1536; DIREITO PROCESSUAL PENAL ;ROGERIO JOSE BENTO SOARES DO NASCIMENTO;4;2HC;JUR;13;I;QUA 11-13   SEX 09-11   ;0;0;0; SIM ;JUR;
JUR1536; DIREITO PROCESSUAL PENAL ;SALVADOR BEMERGUY;4;2HX;JUR;39;I;TER 19-21   QUI 21-23   ;0;0;0; SIM ;JUR;
JUR1540; ACOES COLETIVAS ;ISABELLA FRANCO GUERRA;4;2HA;CCI;5;I;TER 11-13   QUI 11-13   ;0;0;0; SIM ;JUR;
JUR1540; ACOES COLETIVAS ;ISABELLA FRANCO GUERRA;4;2HA;QQC;1;I;TER 11-13   QUI 11-13   ;0;0;0; SIM ;JUR;
JUR1540; ACOES COLETIVAS ;ISABELLA FRANCO GUERRA;4;2HX;QQC;35;I;TER 19-21   QUI 19-21   ;0;0;0; SIM ;JUR;
JUR1541; PROCEDIMENTOS ESPECIAIS ;PEDRO CAVALCANTI DE ALMEIDA ROCHA;4;2HA;QQC;9;I;SEG 09-11   QUA 09-11   ;0;0;0; SIM ;JUR;
JUR1542; DIREITO PROCESSUAL PENAL II ;LEONARDO DE SOUZA CHAVES;4;2HA;CCI;5;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1542; DIREITO PROCESSUAL PENAL II ;LEONARDO DE SOUZA CHAVES;4;2HA;QQC;1;I;TER 07-09   QUI 07-09   ;0;0;0; SIM ;JUR;
JUR1542; DIREITO PROCESSUAL PENAL II ;VICTORIA AMALIA DE BARROS C G DE SULOCKI;4;2HB;QQC;1;I;SEG 09-11   QUA 09-11   ;0;0;0; SIM ;JUR;
JUR1542; DIREITO PROCESSUAL PENAL II ;AGNES CHRISTIAN CHAVES FARIA A DYBOVA;4;2HC;QQC;14;I;TER 07-09   SEX 09-11   ;0;0;0; SIM ;JUR;
JUR1561; PROCEDIMENTOS ESPECIAIS II ;BEATRIZ DA SILVA ROLAND;2;2HA;QQC;13;I;SEX 09-11   ;0;0;0; SIM ;JUR;
JUR1561; PROCEDIMENTOS ESPECIAIS II ;VERONICA ESTRELLA VICENTE HOLZMEISTER;2;2HX;QQC;40;I;SEG 21-23   ;0;0;0; SIM ;JUR;
JUR1564; DIREITO PROCESSUAL DO TRABALHO ;DANIELE GABRICH GUEIROS;4;2HA;QQC;0;I;SEG 09-11   QUA 09-11   ;0;0;0; SIM ;JUR;
JUR1564; DIREITO PROCESSUAL DO TRABALHO ;JULIANA BRACKS DUARTE;4;2HB;QQC;14;I;QUA 07-09   SEX 07-09   ;0;0;0; SIM ;JUR;
JUR1564; DIREITO PROCESSUAL DO TRABALHO ;PAULO GUILHERME SANTOS PERISSE;4;2HC;QQC;4;I;SEG 09-11   QUA 09-11   ;0;0;0; SIM ;JUR;
JUR1564; DIREITO PROCESSUAL DO TRABALHO ;JOAO BATISTA BERTHIER LEITE SOARES;4;2HX;QQC;15;I;TER 19-21   QUI 19-21   ;0;0;0; SIM ;JUR;
JUR1633; DIREITO INTERNACIONAL PRIVADO ;THEOPHILO ANTONIO MIGUEL FILHO;4;2HA;CCI;5;I;SEG 11-13   SEX 11-13   ;0;0;0; SIM ;JUR;
JUR1633; DIREITO INTERNACIONAL PRIVADO ;DANIELA TREJOS VARGAS;4;2HB;CCI;5;I;SEG 07-09   QUA 07-09   ;0;0;0; SIM ;JUR;
JUR1633; DIREITO INTERNACIONAL PRIVADO ;LIDIA SPITZ SPILBERG;4;2HX;CCI;5;I;TER 19-21   QUI 19-21   ;0;0;0; SIM ;JUR;
JUR1633; DIREITO INTERNACIONAL PRIVADO ;THEOPHILO ANTONIO MIGUEL FILHO;4;2HA;QQC;2;I;SEG 11-13   SEX 11-13   ;0;0;0; SIM ;JUR;
JUR1633; DIREITO INTERNACIONAL PRIVADO ;DANIELA TREJOS VARGAS;4;2HB;QQC;10;I;SEG 07-09   QUA 07-09   ;0;0;0; SIM ;JUR;
